model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,secs
lam_plate_x_strain=1,0.47781082040537526,0.470175631975339,0.31936390767618605,0.21911337538526052,0.6273676016898113,0.8589462815755146,0.3893103425634015,0.32495648545040545,0.27093173923869995,0.6170069093648451,0.5563128515023261,0.9850829535309823,0.9689673898540618,0.8305310362382557,0.8263572679899122,lam_plate_x_strain=1,1,CGD,333.1
lam_plate_x_strain=1,0.41832782336924473,0.5064887879387421,0.24468934186278748,0.17405133162015393,0.5994431846332953,0.7991568502155277,0.35833923414179353,0.18738528537492857,0.22914799892143636,0.584206791660001,0.5436861753083541,0.9783655842747123,0.9549494625201184,0.7680395965276734,0.8177018265785277,lam_plate_x_strain=1,0,CEK,355.9
lam_plate_x_strain=1,0.44884103322551805,0.49844382300556944,0.29367462352051976,0.22849960068875752,0.616232167203886,0.8495271207662702,0.38869476839653394,0.2144111941935848,0.2537217058570803,0.607720122410191,0.5472664944395668,0.9834055144100182,0.9655225451283046,0.8216413811288783,0.8187492599201438,lam_plate_x_strain=1,5,CGD,329.9
lam_plate_x_strain=6 (default),0.42032596137072636,0.5085574801546192,0.24374981410044283,0.17412641776553597,0.6015719441404256,0.7993511948647757,0.3588597058422664,0.19745770681458652,0.22743287240301555,0.5849307569940853,0.5453920878855124,0.9783790088113449,0.9549472517378265,0.7686608631328039,0.8196498087200538,lam_plate_x_strain=6 (default),0,CEK,298.5
lam_plate_x_strain=6 (default),0.4170720030968634,0.5166670330140664,0.24827298665202172,0.18695670923503302,0.5934471654816005,0.7846066289969951,0.36515678517367256,0.20107362151368213,0.21902433592672302,0.5798297990136239,0.5371781922920567,0.9747327240065563,0.9469867241368138,0.7520747387693247,0.8087230711330712,lam_plate_x_strain=6 (default),2,DHY210,292.9
lam_plate_x_strain=6 (default),0.4797170851328842,0.4770296932678795,0.31874952736299306,0.2186153169079104,0.6320037310431575,0.8595411952758363,0.392258578676672,0.3301333550415373,0.27017979597067765,0.6174498842928962,0.5587316555363262,0.9851545459807863,0.9691324735939694,0.8313943975497349,0.8288131088617177,lam_plate_x_strain=6 (default),1,CGD,301.0
lam_plate_x_strain=6 (default),0.446080392623577,0.4888676905902792,0.2813106675445368,0.17483539056074593,0.6091437905147608,0.8375656409287578,0.3759100095509929,0.28913875649241166,0.1998571664551417,0.5960179883751929,0.5437755724609442,0.980633108321718,0.9594907897320473,0.8130640544727118,0.8135150914849548,lam_plate_x_strain=6 (default),3,BAH,300.4
lam_plate_x_strain=6 (default),0.4443677657796355,0.4513387472494898,0.24515987640912254,0.18701910118447815,0.6072948087082125,0.8064083536195282,0.34494814338460744,0.329142284582881,0.22505369948350454,0.59355751880804,0.5330822103099377,0.979973906162225,0.9582700365915954,0.7801555737312212,0.8114333816205008,lam_plate_x_strain=6 (default),4,CEK,307.6
lam_plate_x_strain=6 (default),0.45217747983906625,0.5036338834497048,0.29332411434780603,0.2276089971361983,0.6219477503032197,0.8501191202405899,0.390908412084469,0.2270285877652486,0.2530966512815991,0.609308392406823,0.5494133143955828,0.9834904383238201,0.9657151752344998,0.8224569482132162,0.8213031734961512,lam_plate_x_strain=6 (default),5,CGD,312.4
booster 160 comps,0.48045491567136583,0.4749217748547072,0.31973796463287096,0.2190782764352283,0.6300435628747382,0.8593566525210992,0.3916563991585562,0.33374453824490485,0.2713435526037774,0.6175515749733465,0.5579341942087148,0.985115890886391,0.9690472679402918,0.8311595983118848,0.8282077105401293,booster 160 comps,1,CGD,361.6
booster 160 comps,0.4189252136171513,0.5067969684078192,0.24522280826995613,0.1737040173049024,0.6012840609321133,0.7992462591248101,0.3587704756406646,0.19031032404242806,0.22819978077493097,0.5846415489226289,0.5443433405257682,0.9783648100125878,0.9549439412086833,0.768314152727702,0.8183169866669683,booster 160 comps,0,CEK,363.0
booster 160 comps,0.4464267756835367,0.48522602295827777,0.2824180094916161,0.1754766803883716,0.6067029412189016,0.8375070140101296,0.3746681584941559,0.29168776915354755,0.20121274575967485,0.5958930721166291,0.5417784612732881,0.9806402523620489,0.9594951224755691,0.8127324185994134,0.811518644547449,booster 160 comps,3,BAH,368.7
booster 160 comps,0.4456222862451699,0.4481569871715826,0.24656503096514445,0.1873555551929196,0.6063928525819151,0.8067797664509795,0.3441941664693253,0.33362331933508027,0.22787090332906235,0.593406112126345,0.5315667118435932,0.9800056747619185,0.9583671487377289,0.7802359424449229,0.8100221234160098,booster 160 comps,4,CEK,356.7
booster 160 comps,0.4165431204058129,0.5159641098614173,0.24891855893589734,0.18867849406543463,0.5897406883262795,0.7840310650016926,0.36513086345772183,0.1992823320638159,0.21964199797768016,0.5783847155560072,0.5366170795428804,0.974673704672645,0.9468063300701376,0.7512026047159399,0.8083111957545378,booster 160 comps,2,DHY210,380.9
booster 160 comps,0.45087469440377786,0.5010561828570337,0.29476384878530804,0.22865309039703802,0.6199471855297649,0.8498300243298802,0.39044521491937945,0.21998444520639154,0.254899432829602,0.6089364007421727,0.5485394025308198,0.9834476743379265,0.9656027944236085,0.8220729909721247,0.8197222244145255,booster 160 comps,5,CGD,397.3
additive only (no booster),0.41012462794465593,0.5030822059105825,0.23704763999130485,0.1736471009284633,0.5847712184112812,0.8005349994181312,0.35268417383767825,0.16133058032820882,0.22240639860729666,0.5803854599498431,0.541212856390494,0.9784017969886365,0.9552288264923198,0.769828330256045,0.8155625674750532,additive only (no booster),0,CEK,91.6
additive only (no booster),0.46160986119868497,0.4631679755296984,0.302430442624982,0.22001944935511528,0.6088895145507869,0.8587615093402181,0.3790580198765271,0.2834788417937589,0.24840870643582375,0.6114119271276455,0.5514870400565712,0.9849999932330114,0.9689056184618139,0.8299978494143114,0.8236412131312879,additive only (no booster),1,CGD,97.6
additive only (no booster),0.4063072040820601,0.5099664516052641,0.2420553504097759,0.18569914453642217,0.578391657734638,0.7843649654272842,0.35876601045437034,0.1656080299283666,0.21213079477334923,0.5749335640094759,0.5340317408343989,0.9746916056032361,0.9469811201911443,0.7518133758210629,0.807274906808451,additive only (no booster),2,DHY210,95.8
additive only (no booster),0.435944390696756,0.481518262411643,0.2733934102246797,0.1779799942145283,0.5871706088233235,0.8375335676610509,0.3690050074827961,0.2628392897323172,0.1875963238995945,0.5911779157370409,0.5396302198752065,0.980684842321393,0.9596476152414849,0.8126542010400982,0.8106570788017708,additive only (no booster),3,BAH,91.8
additive only (no booster),0.4401905565758677,0.44431885966372187,0.24072850648500155,0.18828696115722318,0.5903105816359222,0.8080580123226038,0.3394016971117262,0.3184148119774004,0.2229858410226862,0.5895774615829554,0.5298130615020485,0.9800540090636429,0.9587111266350729,0.7817867471555902,0.8083483779347823,additive only (no booster),4,CEK,90.5
additive only (no booster),0.4400824078031724,0.4994387864550273,0.27737596970815104,0.2309399264585354,0.5977147697683275,0.8497841458016969,0.3817690294011087,0.203214670802609,0.23273953803017283,0.6029987160628407,0.5438521583943086,0.9833840393452882,0.9655602954556838,0.8217433651753207,0.8166328117420917,additive only (no booster),5,CGD,79.3
booster lr .015 / 1600 trees,0.48074493097267235,0.47579722084985965,0.31908983396809215,0.218977883863691,0.6303579307711087,0.8594570925657313,0.39180149052969065,0.33564394526710156,0.27055727840775207,0.6175744105295662,0.5581090807835215,0.9851343122002827,0.9690794691009533,0.831315377447438,0.8283256932929303,booster lr .015 / 1600 trees,1,CGD,256.6
booster lr .015 / 1600 trees,0.4199221655455092,0.5082492122723836,0.24485938271825183,0.17419968905670516,0.6012083843414224,0.7996842504881373,0.35921105965406025,0.19304940990019911,0.2292946709253327,0.5847473227645333,0.5447800418561386,0.9784106286764089,0.9550493719271465,0.7688899983587598,0.81866803625483,booster lr .015 / 1600 trees,0,CEK,263.4
booster lr .015 / 1600 trees,0.4455650756588093,0.4491232802084313,0.2453017762520199,0.18736444699190108,0.6062086384956993,0.806448760385815,0.34407734536397205,0.3362452346966097,0.2254504196641449,0.5933518287482984,0.5316334698734507,0.9799789348098963,0.9582788584406846,0.7800042687049137,0.8098371202236907,booster lr .015 / 1600 trees,4,CEK,243.4
booster lr .015 / 1600 trees,0.4503372554039429,0.5010859103043815,0.29374969125959144,0.2284227339505474,0.6198471971987022,0.8499720396230029,0.3900174221024911,0.2190229852166841,0.2535838784003723,0.6088718326139466,0.5485987193782713,0.9834632626239281,0.9656475564577562,0.8222494684084352,0.8204349056454927,booster lr .015 / 1600 trees,5,CGD,246.3
booster lr .015 / 1600 trees,0.4465301913476972,0.4863761681519264,0.28168652474533085,0.17561631080654225,0.6070824896405485,0.8376570622520086,0.374949929545422,0.2926702960247635,0.200002090104961,0.5960455746456934,0.5424452364085147,0.9806643899150661,0.9595467391508101,0.8129599138671334,0.8123765732821003,booster lr .015 / 1600 trees,3,BAH,304.3
booster lr .015 / 1600 trees,0.4164104644236041,0.5166310189073015,0.24829058651422536,0.1887421919786719,0.5914517577815271,0.7840719639859683,0.3652350456597599,0.19867280763178466,0.21907855214075359,0.5789935946447323,0.5367535758497916,0.9747113773732171,0.9468228779178625,0.7513244428423855,0.808783516303878,booster lr .015 / 1600 trees,2,DHY210,317.2
