model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"strain x1, pert x2",0.46437245206822175,0.504543888571482,0.3094989152357234,0.2416133148952296,0.6287214404310593,0.8804248996975266,0.3999979755332002,0.22625862556637874,0.264180997781049,0.6230413613516422,0.5579183488153324,0.9848610329077839,0.9686196771585169,0.8611788959824268,0.8289690458447926,"strain x1, pert x2",5,CGD,0.45156587558533395,202.8
"strain x1, pert x4",0.4446240619745415,0.5119623657895912,0.2681930801436629,0.1916427579833422,0.6089349729991677,0.8552464094524627,0.37341344827941525,0.2118657640035554,0.24173988625347723,0.6152462817526033,0.5595131957505664,0.9830246753151005,0.9643058986628545,0.8343125724615902,0.8360717842966052,"strain x1, pert x4",0,CEK,0.43096208387908286,182.6
"strain x1, pert x4",0.49700716434154013,0.4854105760930719,0.3347577908146042,0.22313088331094913,0.6427297763390187,0.8894380984032478,0.40304743959302364,0.3504894910112204,0.28272545618209605,0.633152568502146,0.5679887694751339,0.9864337481391156,0.9718039810784009,0.8706688924995059,0.8366990803587668,"strain x1, pert x4",1,CGD,0.4681101658721962,177.9
"strain x1, pert x4",0.4432432791195228,0.5173563837161528,0.27349496780844834,0.2166371267652187,0.6010439281281041,0.8436935190442628,0.3805066241013949,0.20571825289634724,0.24234152405438544,0.62136888149525,0.5525815149129983,0.9792625256320115,0.9566122557055934,0.8183325343174181,0.82834688109132,"strain x1, pert x4",2,DHY210,0.43250945080516495,178.9
"strain x1, pert x4",0.4574439389239087,0.4933109624978743,0.2818797876936366,0.17779854146080606,0.6205063890372186,0.8658457822267145,0.3791684340469761,0.30271504548243755,0.1995782362223479,0.6165678776386725,0.5473445972399494,0.9814318991034966,0.9610797935232108,0.8508069856201629,0.8163846454766364,"strain x1, pert x4",3,BAH,0.44219279937159284,171.0
"strain x1, pert x4",0.4652859591501603,0.5060837884045878,0.3076001688127958,0.24058095025857476,0.6318709878047615,0.8802446631119479,0.3999323283369554,0.23094668343018362,0.26396530384151284,0.6236177948766299,0.5581953500305917,0.9848172851793947,0.9685216050044827,0.8610758429035069,0.8301988536239306,"strain x1, pert x4",5,CGD,0.4503839899344691,171.0
"strain x1, pert x4",0.4699114838225645,0.4576211446877206,0.2641097982514196,0.20769830315436383,0.613759174356845,0.8652799792303402,0.3581577957745409,0.3468898049577113,0.23590994673519378,0.6338714549095028,0.5473788640665981,0.984055576769376,0.966517578370954,0.8465901970323833,0.8294033413042053,"strain x1, pert x4",4,CEK,0.4589376023339176,174.4
"strain x2, pert x0.25",0.4339816168349439,0.49671764295874526,0.2717862989000132,0.1927625022733806,0.5880162486917857,0.8518577716246569,0.36797469098380026,0.17849395980920604,0.23602687108719278,0.6090050185461497,0.5562344346033529,0.9827749245849491,0.9636903030306749,0.8295625491931581,0.8320326328405565,"strain x2, pert x0.25",0,CEK,0.4252476575415075,179.3
"strain x2, pert x0.25",0.48174475431647484,0.46231139449402103,0.34048030973722826,0.22470424442972206,0.6168787832415313,0.8883900597619242,0.39381599201240697,0.2900225739010694,0.2840578461674139,0.6261480174790137,0.5636371719878038,0.9863970874042095,0.9717235927371837,0.8689924604454662,0.8335555957067589,"strain x2, pert x0.25",1,CGD,0.46690381393255925,176.4
"strain x2, pert x0.25",0.45004139104001945,0.48215412980982086,0.29060542460248884,0.18000662694324757,0.5941569865072086,0.8655010723068836,0.3761664152467571,0.269138252927305,0.20370151509097967,0.6096558041158378,0.5473207750342547,0.981520489628777,0.9613373707736578,0.8499156609201062,0.8172197315275949,"strain x2, pert x0.25",3,BAH,0.43957223971342635,168.5
"strain x2, pert x0.25",0.438589779338151,0.5117026936307223,0.27519178682183537,0.2173330641629415,0.577658353359318,0.8422145283061029,0.377600882232952,0.19168617991407522,0.24176147682592622,0.6145083546008396,0.5521257262121639,0.9790855317292751,0.9563184629545324,0.8165149375941458,0.8280880532147561,"strain x2, pert x0.25",2,DHY210,0.4301145477990983,186.7
"strain x2, pert x0.25",0.45624494715972447,0.4412168720925926,0.2677396814322204,0.20824968447776912,0.5919944848703542,0.8613354378619814,0.3515719344125712,0.30314220616430826,0.22741306128301894,0.6279089958292178,0.5436584582359635,0.9837608536799496,0.9657865881202901,0.8410140225688778,0.8258714370919873,"strain x2, pert x0.25",4,CEK,0.4496028528491862,190.2
"strain x2, pert x0.25",0.45633869366204605,0.4878704224401442,0.31241877692647807,0.24462723027131203,0.6064916572217053,0.8797141875638943,0.39337276538975957,0.1976975719982201,0.26494833529365347,0.617502618445898,0.5554644299772554,0.9848795277009699,0.9686232469990512,0.8598358042066344,0.8259965323785126,"strain x2, pert x0.25",5,CGD,0.44679697293601683,179.3
"strain x2, pert x0.5",0.4355852416302817,0.49932925211178186,0.2718324918790063,0.19273362376900588,0.5951300353169416,0.8528930415228959,0.3694565178171015,0.18188689245818584,0.2363148527683439,0.611336871939806,0.5573693526428118,0.982865794110601,0.963907547573439,0.8310036481004712,0.8333815777628676,"strain x2, pert x0.5",0,CEK,0.42688123819584345,188.5
"strain x2, pert x0.5",0.45241994775341715,0.48547416094172124,0.2899181664358569,0.17974066997927182,0.6028903032066248,0.865936530933263,0.3778548820505177,0.2774290797502774,0.20321322064078393,0.6122340861628148,0.5483410471928273,0.9815500793581344,0.9613746551193215,0.8505755228288162,0.8179477407162774,"strain x2, pert x0.5",3,BAH,0.4408566865611314,174.0
"strain x2, pert x0.5",0.4403123173827535,0.5137834743226984,0.2762695630300695,0.218024026507846,0.5851286539460212,0.8429942392067185,0.37944530483860944,0.19488640678646163,0.2424800973880879,0.6170603313757983,0.5534561871853536,0.9791976827856893,0.9564902587095138,0.817602929759542,0.8291105414451201,"strain x2, pert x0.5",2,DHY210,0.4314621612949698,181.1
"strain x2, pert x0.5",0.4601526789507608,0.44628548109858185,0.2683127136535986,0.208293555064622,0.5992929578851176,0.8625985031052152,0.3543425008770484,0.31486156881544525,0.22893210797911706,0.630013281246799,0.5457457925372656,0.9838724414293464,0.9660461434379133,0.8427649894731567,0.8277990194458096,"strain x2, pert x0.5",4,CEK,0.45232679948500687,177.7
"strain x2, pert x0.5",0.4864911462637643,0.4687442947493901,0.34084826361350323,0.22451018253265195,0.6264590146067278,0.8890692302488828,0.39728715191499664,0.3061561743755426,0.28455879691290725,0.629179059333346,0.5658922408842789,0.9864656409054908,0.9718642493079266,0.8700003478712393,0.8350514610777975,"strain x2, pert x0.5",1,CGD,0.46804245202989053,207.0
"strain x2, pert x0.5",0.4592619694638041,0.4928027466665308,0.31240513984962914,0.24487166960300563,0.6151862853666692,0.880288605539711,0.39595652055352437,0.20688399969334403,0.2649220498598773,0.6201013569897543,0.5568754521572202,0.9849321722841983,0.9687292065461626,0.8606731280007777,0.8275098097337772,"strain x2, pert x0.5",5,CGD,0.4485646924386315,170.5
"strain x2, pert x1",0.4398795504855612,0.5041806906799364,0.2719898298099447,0.19198370921698396,0.6012274082456373,0.8546223590001677,0.37166666329743925,0.1937177644355945,0.240188979199377,0.613061349200164,0.5590185842831427,0.9829965477562529,0.9642368197086505,0.8332305393733632,0.8350813230041412,"strain x2, pert x1",0,CEK,0.42873605048304053,169.0
"strain x2, pert x1",0.4427411290057526,0.5174503586283437,0.27568738395963654,0.2162720335591996,0.5935446634457957,0.8435852644700843,0.38093086714799085,0.20355289090117346,0.24240103607992047,0.6189765718238684,0.5540583349226468,0.9792535852485819,0.95655692598651,0.8184165061189794,0.8298894625497527,"strain x2, pert x1",2,DHY210,0.4325143006390715,172.8
"strain x2, pert x1",0.4912157489874528,0.47498296323362005,0.34059354175581735,0.22498869529240137,0.6341850467479374,0.8897057752269251,0.40042625449827723,0.3230861947290084,0.2849858055833965,0.6317415630147639,0.5675894790708228,0.986522693084484,0.9719845402031869,0.8708205475168742,0.8367844696527238,"strain x2, pert x1",1,CGD,0.46896442870575533,184.5
"strain x2, pert x1",0.4539172398239871,0.48780585242705027,0.28792209051315204,0.17945191116235268,0.6110735641902728,0.8660213918768485,0.3786078871803235,0.28416625817173874,0.20175083814558595,0.6145399802351575,0.5484714473311163,0.9815388014435252,0.9613187291520823,0.8506975562819177,0.817986691697821,"strain x2, pert x1",3,BAH,0.44189705808212276,171.7
"strain x2, pert x1",0.4637339316840659,0.45006538167849325,0.2677964033067726,0.2086242683921818,0.6059597112599031,0.8639338798467804,0.35615460307061186,0.32453481641279597,0.23223383486888366,0.6322159180254072,0.5466636577636045,0.9839796298495936,0.9662967200114813,0.8444735820917582,0.8287113652262826,"strain x2, pert x1",4,CEK,0.45543597561403787,170.2
"strain x2, pert x1",0.4629471280135333,0.499939456791073,0.311813088407785,0.24444305635293567,0.622715421454619,0.8808448873758173,0.3990415951662489,0.2195678441013709,0.264809102838984,0.6221883876775747,0.5584704718195826,0.9849695605188125,0.9688264577233053,0.8614226517189659,0.8290873289004993,"strain x2, pert x1",5,CGD,0.4499875473127228,172.3
"strain x2, pert x2",0.443025624706197,0.5093862406667331,0.26994458196351817,0.19115228016257668,0.6054857853852547,0.8551647888072881,0.37291494357802396,0.20573109112841578,0.2409471759190656,0.6141477091387728,0.5602701345371951,0.9830416838140056,0.9643274819117974,0.8340250853593912,0.836894573725481,"strain x2, pert x2",0,CEK,0.43017110270436065,179.0
"strain x2, pert x2",0.49428413810940863,0.480179524262011,0.3377564240335808,0.2240650108141506,0.6398978459884186,0.8899043055526488,0.4018476110558674,0.33675551423252637,0.2836753625691821,0.6336778449559561,0.5677482875794945,0.9865135572821863,0.9719784705057259,0.871147831090013,0.8363538805904129,"strain x2, pert x2",1,CGD,0.4689497139599251,177.6
"strain x2, pert x2",0.4564733437053501,0.4915646552365517,0.285102441363234,0.1787829702762812,0.6159687104708018,0.866244639686504,0.3794320024984437,0.29634052514930576,0.20057962570983165,0.6157536589874004,0.5481403814574156,0.9815214351266578,0.961265657065348,0.8511919743707629,0.8175271092217877,"strain x2, pert x2",3,BAH,0.4422034258451875,172.4
"strain x2, pert x2",0.4659177753176509,0.4526120167635909,0.26627217132183917,0.2088436066711858,0.6100219023178116,0.8647001661568632,0.3568819925391808,0.33160855133352746,0.2336921139536059,0.6332766227474653,0.5473889723861975,0.9840458164936643,0.9664362961743879,0.845796117832612,0.8302253779520833,"strain x2, pert x2",4,CEK,0.4578591457803195,175.6
"strain x2, pert x2",0.4441077239358372,0.5188064079106104,0.2747558715002138,0.21699862710847093,0.5983835988639294,0.8440335150128069,0.38145889405789846,0.208217975626193,0.24265188441136704,0.620803907094808,0.5536386940361687,0.9792989608820648,0.9566824151902844,0.8189887531005005,0.829159285073908,"strain x2, pert x2",2,DHY210,0.4328079727912654,193.7
"strain x2, pert x2",0.46383972751207964,0.5028876556176494,0.30993694380287407,0.24102204829660734,0.6280087837091065,0.8807139392045663,0.3993754675579179,0.22411621477204308,0.2642699779276621,0.6227618260731085,0.5579930326886986,0.9849117603189044,0.968712003191034,0.8614666332020238,0.8293987360770366,"strain x2, pert x2",5,CGD,0.45036291087307195,182.7
"strain x2, pert x4",0.496481006387251,0.4842848315070411,0.33514831591609845,0.2236354101298425,0.6424787366941878,0.8898521118376846,0.40275972638728075,0.3470655111171939,0.28308895498730274,0.6339797221984769,0.5678357396429365,0.9865095677589366,0.9719515476896283,0.8710811132589581,0.83637266784143,"strain x2, pert x4",1,CGD,0.4674548974419258,173.8
"strain x2, pert x4",0.44382876386777775,0.517674725002951,0.2740951089758066,0.21874236797848387,0.6013305608666344,0.8441581222529173,0.3811655552856649,0.20637445672638155,0.242670093769484,0.6223970217289118,0.5531427664742757,0.9793358173708472,0.9567712541734285,0.818893674794373,0.829014760344691,"strain x2, pert x4",2,DHY210,0.4321460112984715,175.1
"strain x2, pert x4",0.4439215417178404,0.5103743277371665,0.26845069550821904,0.19003438939058453,0.6071336780575189,0.8555153020030739,0.37261115765665503,0.20828579531138308,0.24306981611295103,0.614182432044994,0.5595265282739117,0.9830485428751016,0.9643725393461628,0.8346740841668738,0.8366019671316056,"strain x2, pert x4",0,CEK,0.4304254589612694,199.6
"strain x2, pert x4",0.45719163153372083,0.4927175447722634,0.2825676770995061,0.17787452827846337,0.6200233403597404,0.8660431496198754,0.3791385020266978,0.30135025324049985,0.1995641637333958,0.6165525643042022,0.5472047255574379,0.981454308752389,0.9611364957217619,0.8510990366822846,0.8166666392267762,"strain x2, pert x4",3,BAH,0.4414944612332815,168.5
"strain x2, pert x4",0.463846234259556,0.5029440463009726,0.30802181119486627,0.24025237504154612,0.6322675469391109,0.8806705195231022,0.398806705066178,0.22467499605585198,0.26417354220787864,0.623735983187305,0.5573429623382883,0.9848832147451237,0.9686573740774749,0.8616005209346801,0.8288172106279939,"strain x2, pert x4",5,CGD,0.44960627060114977,176.8
"strain x2, pert x4",0.46890892991143024,0.4560649858572386,0.26441503919959414,0.20819846810451761,0.612935043450866,0.8654517569944143,0.3576575605543964,0.3416416403685856,0.23650471181276175,0.6339191796124992,0.5476599995285767,0.9840764632935262,0.9665537715214852,0.8467692374007209,0.829964415176683,"strain x2, pert x4",4,CEK,0.4582958607583457,196.0
"strain x4, pert x0.25",0.4312207242578973,0.48929161991538367,0.27251271289950824,0.19241876464810065,0.5873701110184444,0.8522339273309338,0.36542631880479437,0.16697659681747384,0.2369483268047353,0.6087708302401824,0.5551058268410385,0.9828111787061188,0.9637832098998542,0.8300796971984292,0.8312525944521723,"strain x4, pert x0.25",0,CEK,0.4228868009229815,168.5
"strain x4, pert x0.25",0.4789051046123023,0.4560247547219945,0.34118036540626895,0.2257480585326449,0.6167758321066948,0.8887374501859919,0.3914967798216421,0.2775735628976437,0.28440805414401754,0.627339663471806,0.5630625972836113,0.9864663043141397,0.9718512793347162,0.8692726049924054,0.8344126204884754,"strain x4, pert x0.25",1,CGD,0.4629153306616881,171.8
"strain x4, pert x0.25",0.4360353135494221,0.5057362852325836,0.2756374437587505,0.21688027922364558,0.5767627153557761,0.8425117316452321,0.3754346220723595,0.18117866731096355,0.24226808491424712,0.614139887901741,0.5514194493413909,0.9791370677700447,0.956394938726818,0.817001153843437,0.8279220385124866,"strain x4, pert x0.25",2,DHY210,0.42807374534190834,171.4
"strain x4, pert x0.25",0.4472645452286382,0.47736363442274155,0.29052662865453244,0.17966784454140913,0.593558165245365,0.8656181808004302,0.37396823214356684,0.2585468739191638,0.20340273079557922,0.6094280899837397,0.5463224218267566,0.9815242191374366,0.9613391535632062,0.850155057071787,0.8167846435406781,"strain x4, pert x0.25",3,BAH,0.43598368539604915,169.3
"strain x4, pert x0.5",0.4347529438355439,0.4954072829480371,0.2722026488050973,0.19269221054353217,0.594211410201268,0.8531720247647265,0.36808225751015294,0.1789169847822473,0.23671775033407702,0.6112044127965325,0.5570117240428447,0.9828996245757597,0.9639747795637282,0.8313343276967483,0.833072667566354,"strain x4, pert x0.5",0,CEK,0.42472000111245806,168.3
"strain x4, pert x0.25",0.453312331832244,0.47786993994092497,0.31349020676017336,0.2460754549509928,0.6063724257228188,0.8800708113156156,0.38992350398764064,0.18610013045235368,0.2655853442373184,0.6179024440358749,0.5537990846137748,0.9849586747177936,0.9687689733695322,0.8601328467155382,0.8250013787623887,"strain x4, pert x0.25",5,CGD,0.44284425507840697,171.7
"strain x4, pert x0.25",0.4533124093381322,0.43513786719378467,0.26836764136341346,0.20691335667978572,0.5918058585420211,0.8617727115054548,0.34915585112519587,0.2899556303164014,0.22906202430569608,0.6273005913945603,0.5427062838373359,0.9837825521268431,0.9658656534488738,0.841714376515826,0.8254710521937786,"strain x4, pert x0.25",4,CEK,0.44623463969482824,183.1
"strain x4, pert x0.5",0.43940519506276376,0.5106515321330124,0.27723986555115104,0.21763283749046716,0.5846506760740777,0.8433788890180434,0.378606892437332,0.1902256781855095,0.2433753276112779,0.6168909858633351,0.5533678880826217,0.9792689510745357,0.9566393662131751,0.8181042530227349,0.8295294400715397,"strain x4, pert x0.5",2,DHY210,0.4296373449973715,172.4
"strain x4, pert x0.5",0.45719011035602297,0.44030506617835957,0.26877538498284964,0.2081595841067553,0.5995650599337591,0.8631528865254197,0.35209043474491375,0.3009004941067263,0.23041844921607987,0.6303618779609907,0.5447389580810041,0.9839181867519032,0.9661567214943556,0.8433775103264511,0.8272707687094004,"strain x4, pert x0.5",4,CEK,0.4493032269110855,168.5
"strain x4, pert x0.5",0.44959709670284687,0.48107469479367976,0.2899145734258476,0.17933310979130826,0.6029093452127311,0.8660303895340651,0.3758811383537568,0.26640164782193076,0.20268654614658482,0.6121793052732657,0.547703297731299,0.9815440238562975,0.9613717114123483,0.8508320075245376,0.8177429913515135,"strain x4, pert x0.5",3,BAH,0.43768510574634256,176.1
"strain x4, pert x0.5",0.4564886882003651,0.4846743135810149,0.31358057576149556,0.2453099176769686,0.6147312200685355,0.8807464922482928,0.393152775812087,0.19556201173992468,0.2657402004213317,0.6201955030931543,0.5554240611223605,0.9850198401856538,0.9689005132242804,0.8610733330822805,0.8261849929278812,"strain x4, pert x0.5",5,CGD,0.44505750516456566,171.6
"strain x4, pert x0.5",0.4839584862850661,0.4632904415104491,0.34197855659022475,0.2255256510745902,0.6251189781407142,0.8896098416812411,0.39540651145837347,0.29415116007154035,0.2852909370848289,0.6303206595525706,0.5652880939538708,0.9865651592515658,0.9720659152587975,0.8703821860011838,0.835798798933996,"strain x4, pert x0.5",1,CGD,0.46455817364962604,198.8
"strain x4, pert x1",0.43880709832677817,0.5014532695645564,0.27181043548360045,0.1925656347287605,0.6007069798655577,0.8546782905898483,0.3706037560346847,0.19020389468184146,0.23958239565707257,0.6131856206864557,0.5588936212741789,0.9830166785886163,0.9642600634523456,0.8332329578011721,0.8353301114986929,"strain x4, pert x1",0,CEK,0.4268684924368462,173.0
"strain x4, pert x1",0.44240160871136147,0.5156523017851589,0.27636033453566583,0.2178387650170852,0.5921350578835998,0.8440434757807933,0.38064341942648927,0.20107955490080315,0.24300623274741845,0.6192815873649523,0.5537348486488172,0.9793353076557677,0.9567272943557127,0.8190074960404459,0.8291322204238046,"strain x4, pert x1",2,DHY210,0.4309977269876252,172.3
"strain x4, pert x1",0.4517037178436648,0.4843266712972179,0.2879081073815328,0.1790656475250575,0.6098775422853395,0.8663576289302358,0.37696030352660354,0.27550995382525945,0.20142476096747355,0.6141885387129935,0.5477263869224164,0.9815579945346692,0.961372694797964,0.8512706836538795,0.8174921325900709,"strain x4, pert x1",3,BAH,0.43929329262254385,175.2
"strain x4, pert x1",0.48975600751606235,0.47203775570417583,0.34106178538142634,0.22519034560691176,0.6346502995814953,0.8902558651301009,0.3993825342044879,0.3158083323861597,0.28507460049184014,0.633229215830775,0.5671938556048535,0.9866085753944003,0.97216279630982,0.8714004488279317,0.8364636585342675,"strain x4, pert x1",1,CGD,0.46617629852250186,192.4
"strain x4, pert x1",0.46102978913052794,0.4456168664816392,0.2681397979223387,0.2077014762329632,0.6064705891597654,0.864134432829437,0.3543901256036353,0.3130814711933281,0.23239664603428098,0.632028084690942,0.546138784982314,0.9840007692025408,0.9663408469592302,0.8448915670486973,0.8286595130069799,"strain x4, pert x1",4,CEK,0.4529148037203604,171.2
"strain x4, pert x1",0.46001911099189224,0.49212249516489986,0.31306342653545577,0.24504385334771092,0.6223373759658963,0.8813628662892942,0.3964205920324945,0.2069086984752238,0.2657278575991927,0.6223533681267104,0.5575748339671084,0.9850684474932256,0.9690246915600287,0.8618952114658192,0.8285511080869062,"strain x4, pert x1",5,CGD,0.44714550922403684,171.9
"strain x4, pert x2",0.44127856229222934,0.5062573166377216,0.27019981106968594,0.19150297073190228,0.6049767371955357,0.8551832451639784,0.3718634119016013,0.19952365200839012,0.2398521181101621,0.614145844448767,0.5597264363089243,0.9830659689699055,0.9643589747358307,0.8341797756488428,0.8364096767776911,"strain x4, pert x2",0,CEK,0.42869996574071473,164.9
"strain x4, pert x2",0.4942069590922958,0.47916003349069536,0.33925633884450485,0.2242525657932972,0.6405278750289958,0.8905402327187795,0.4020231405898597,0.3336599395404175,0.2848772101350159,0.6348242637396553,0.5680654218404548,0.9866339201627629,0.9722076563974477,0.8718880880813175,0.8368956570850278,"strain x4, pert x2",1,CGD,0.4669543481096965,176.0
"strain x4, pert x2",0.4549158459790888,0.48945439125170426,0.28511615835894677,0.1787063929727029,0.6161173077885246,0.866481103383749,0.37851662941666,0.290436752180044,0.19960618229808905,0.6159744842300686,0.5476886525908106,0.9815498129202772,0.9613271535995199,0.8513782280245684,0.817284245976588,"strain x4, pert x2",3,BAH,0.44023721675330907,165.5
"strain x4, pert x2",0.4438125628208621,0.5179608560881923,0.27564190459701354,0.217562203012926,0.5981552820156384,0.844331169967175,0.3815782101333566,0.2056531812667532,0.24314914825328812,0.6208927469443255,0.5540407139129413,0.9793550675474467,0.9567603367401363,0.8194081812968722,0.8296176311840492,"strain x4, pert x2",2,DHY210,0.43165947900944723,197.4
"strain x4, pert x2",0.46443245266625627,0.45018198334569337,0.2656298828345084,0.20888891638758325,0.6107954498884628,0.8647193895572634,0.35569495409787383,0.3259703433038093,0.23343335323874043,0.6334121593589602,0.5468576197185827,0.9840565396349867,0.9664520599117237,0.8457577030777711,0.8296094688102128,"strain x4, pert x2",4,CEK,0.4559356148442605,171.8
"strain x4, pert x4",0.44375923657974914,0.5089626653920456,0.26909133847546896,0.19089025065152732,0.6072340355746484,0.8557904669364944,0.37247328552707776,0.20657327417395266,0.24361391678787014,0.614775552250882,0.5593565678645622,0.9830882105021164,0.9644590989705178,0.8349136054630362,0.836035393257665,"strain x4, pert x4",0,CEK,0.42933796956568887,169.0
"strain x4, pert x2",0.4624979962086929,0.49818104693667187,0.3119743169467625,0.2429995464668243,0.6279193082598501,0.8815000993154838,0.3985314018589188,0.21584336173428698,0.2658654397371161,0.6233677207084929,0.55773187031473,0.9850582837785528,0.9689981664583729,0.8622435591091254,0.8290004832727154,"strain x4, pert x2",5,CGD,0.44828639970603806,177.8
"strain x4, pert x4",0.49659251150314426,0.4829907970751735,0.3376585569149846,0.22466701828518493,0.6416270806675789,0.8907243103374365,0.40321544110681795,0.3439673444700491,0.2846363453777761,0.6351754742452969,0.5681100752971547,0.9866701570614134,0.9722596468333033,0.8720296523995374,0.8359551522871459,"strain x4, pert x4",1,CGD,0.46614180733069377,177.4
"strain x4, pert x4",0.44362561870229855,0.5173113365724626,0.2739428355878348,0.21789806413240065,0.6003063972637959,0.8442885734993724,0.38078869557159023,0.20602166057058044,0.2426686850361917,0.6218829705383528,0.552887278686736,0.9793418848037168,0.9567657357015824,0.8191012307440803,0.8287175936068226,"strain x4, pert x4",2,DHY210,0.4313310408366804,166.7
"strain x4, pert x4",0.4572077746365067,0.49223990156257996,0.28302194248046936,0.17824015298101933,0.6195533360180596,0.8666459585925149,0.3791183783776946,0.30039697407386823,0.19987940118726205,0.6167101442334586,0.5474539769601616,0.9815330798905414,0.9613025964939743,0.8518759223614626,0.8173299467574572,"strain x4, pert x4",3,BAH,0.4400680470826507,167.9
"strain x4, pert x4",0.46771709754919716,0.4538556984843845,0.26490889619178326,0.20787654186049248,0.613284159700546,0.8657076143980934,0.3569333539514694,0.3356683449387123,0.2372743779927476,0.6339680268735717,0.5471377781612384,0.9841054408114804,0.9666372908965527,0.8471301257063069,0.8289665674130906,"strain x4, pert x4",4,CEK,0.4569210301890105,177.1
"strain x4, pert x4",0.464240361763658,0.5022211010689859,0.3099099049680778,0.24003658180470425,0.6309532773611036,0.8814385627175332,0.3991506852362621,0.22426122550495986,0.2654845901183672,0.6234487837363535,0.5574187282557013,0.9850110895721006,0.968902176123806,0.8624514264764691,0.829133132584367,"strain x4, pert x4",5,CGD,0.44817947187252544,194.0
